"	date",id_station,id_parameter,value,unit
28/01/14,NEZ,SO2,2,1
28/01/14,PED,SO2,2,1
28/01/14,SAG,SO2,4,1
28/01/14,SFE,SO2,2,1
28/01/14,SUR,SO2,4,1
28/01/14,TAH,SO2,3,1
28/01/14,TLI,SO2,2,1
28/01/14,TPN,SO2,2,1
28/01/14,UAX,SO2,2,1
28/01/14,UIZ,SO2,3,1
28/01/14,VIF,SO2,4,1
28/01/14,XAL,SO2,6,1
29/01/14,ACO,SO2,6,1
29/01/14,ATI,SO2,3,1
29/01/14,CAM,SO2,4,1
29/01/14,CHO,SO2,3,1
29/01/14,CUA,SO2,2,1
29/01/14,CUT,SO2,5,1
29/01/14,FAC,SO2,4,1
29/01/14,HGM,SO2,2,1
29/01/14,IZT,SO2,3,1
29/01/14,LLA,SO2,6,1
29/01/14,MER,SO2,3,1
29/01/14,NEZ,SO2,1,1
29/01/14,PED,SO2,2,1
29/01/14,SAG,SO2,7,1
29/01/14,SFE,SO2,2,1
29/01/14,SUR,SO2,4,1
29/01/14,TLA,SO2,6,1
29/01/14,TLI,SO2,6,1
29/01/14,TPN,SO2,2,1
29/01/14,UAX,SO2,2,1
29/01/14,UIZ,SO2,3,1
29/01/14,VIF,SO2,8,1
29/01/14,XAL,SO2,6,1
30/01/14,ACO,SO2,3,1
30/01/14,ATI,SO2,7,1
30/01/14,CAM,SO2,4,1
30/01/14,CHO,SO2,4,1
30/01/14,CUA,SO2,2,1
30/01/14,CUT,SO2,9,1
30/01/14,FAC,SO2,5,1
30/01/14,HGM,SO2,2,1
30/01/14,IZT,SO2,4,1
30/01/14,LLA,SO2,10,1
30/01/14,MER,SO2,4,1
30/01/14,NEZ,SO2,4,1
30/01/14,PED,SO2,3,1
30/01/14,SAG,SO2,8,1
30/01/14,SFE,SO2,3,1
30/01/14,SJA,SO2,6,1
30/01/14,SUR,SO2,4,1
30/01/14,TLA,SO2,10,1
30/01/14,TLI,SO2,8,1
30/01/14,TPN,SO2,2,1
30/01/14,UAX,SO2,2,1
30/01/14,UIZ,SO2,3,1
30/01/14,VIF,SO2,19,1
30/01/14,XAL,SO2,9,1
31/01/14,ACO,SO2,3,1
31/01/14,CAM,SO2,7,1
31/01/14,CHO,SO2,5,1
31/01/14,CUA,SO2,8,1
31/01/14,FAC,SO2,9,1
31/01/14,HGM,SO2,4,1
31/01/14,IZT,SO2,5,1
31/01/14,LLA,SO2,6,1
31/01/14,MER,SO2,5,1
31/01/14,NEZ,SO2,4,1
31/01/14,PED,SO2,5,1
31/01/14,SAG,SO2,6,1
31/01/14,SFE,SO2,7,1
31/01/14,SJA,SO2,7,1
31/01/14,SUR,SO2,4,1
31/01/14,TLA,SO2,10,1
31/01/14,TLI,SO2,9,1
31/01/14,TPN,SO2,4,1
31/01/14,UAX,SO2,3,1
31/01/14,UIZ,SO2,5,1
31/01/14,VIF,SO2,8,1
31/01/14,XAL,SO2,9,1
01/02/14,ACO,SO2,2,1
01/02/14,ATI,SO2,3,1
01/02/14,CAM,SO2,4,1
01/02/14,CHO,SO2,5,1
01/02/14,CUA,SO2,4,1
01/02/14,FAC,SO2,6,1
01/02/14,HGM,SO2,2,1
01/02/14,IZT,SO2,4,1
01/02/14,LLA,SO2,4,1
01/02/14,MER,SO2,4,1
01/02/14,NEZ,SO2,4,1
01/02/14,PED,SO2,5,1
01/02/14,SAG,SO2,5,1
01/02/14,SFE,SO2,5,1
01/02/14,SJA,SO2,6,1
01/02/14,SUR,SO2,2,1
01/02/14,TLA,SO2,6,1
01/02/14,TLI,SO2,5,1
01/02/14,TPN,SO2,4,1
01/02/14,UAX,SO2,3,1
01/02/14,UIZ,SO2,4,1
01/02/14,VIF,SO2,6,1
01/02/14,XAL,SO2,8,1
02/02/14,ACO,SO2,3,1
02/02/14,ATI,SO2,3,1
02/02/14,CAM,SO2,4,1
02/02/14,CHO,SO2,6,1
02/02/14,CUA,SO2,5,1
02/02/14,FAC,SO2,5,1
02/02/14,HGM,SO2,2,1
02/02/14,IZT,SO2,3,1
02/02/14,LLA,SO2,3,1
